"id","longitude","latitude","a_weight","b_weight","type","dp_type"
"PID.0648097",-111.808354174,33.4108571305,0.18668,0.18668,"demand point",1
"PID.0541771",-111.808965206,33.4085409881,0.18668,0.18668,"demand point",1
"PID.0926277",-111.808827991,33.4138633145,0.18668,0.18668,"demand point",1
"PID.0290887",-111.819830535,33.4100444829,0.18668,0.18668,"demand point",1
"PID.0638910",-111.817806942,33.4122584246,0.18668,0.18668,"demand point",1
"PID.0425512",-111.820608462,33.4100441949,0.18668,0.18668,"demand point",1
"PID.0647574",-111.80994039,33.4141970431,0.18668,0.18668,"demand point",1
"PID.0149854",-111.815758409,33.4098709755,0.18668,0.18668,"demand point",1
"PID.0476126",-111.809940806,33.414433939,0.18668,0.18668,"demand point",1
"PID.0798026",-111.821485443,33.4116190641,0.18668,0.18668,"demand point",1
"PID.0418784",-111.808443679,33.4081746511,0.18668,0.18668,"demand point",1
"PID.0929957",-111.807293025,33.4126342637,0.18668,0.18668,"demand point",1
"PID.0495076",-111.807738086,33.4118925875,0.18668,0.18668,"demand point",1
"PID.0034456",-111.821512425,33.4104495101,0.18668,0.18668,"demand point",1
"PID.0985367",-111.817701855,33.4112082525,0.18668,0.18668,"demand point",1
"PID.0802332",-111.8159563,33.4098689992,0.18668,0.18668,"demand point",1
"PID.0551888",-111.82210751,33.4120817187,0.18668,0.18668,"demand point",1
"PID.0869207",-111.818217653,33.4085264957,0.18668,0.18668,"demand point",1
"PID.0392377",-111.820923025,33.4102805231,0.18668,0.18668,"demand point",1
"PID.0381086",-111.807135049,33.4132457646,0.18668,0.18668,"demand point",1
"PID.0355527",-111.806781699,33.4112743922,0.18668,0.18668,"demand point",1
"PID.0139988",-111.817253613,33.4099844433,0.18668,0.18668,"demand point",1
"PID.0473632",-111.807306838,33.4090741146,0.18668,0.18668,"demand point",1
"PID.0610987",-111.808361628,33.4144131692,0.18668,0.18668,"demand point",1
"PID.0068655",-111.815361228,33.4135560807,0.18668,0.18668,"demand point",1
"PID.0640091",-111.80658906,33.4099771834,0.18668,0.18668,"demand point",1
"PID.0576761",-111.80836318,33.413874501,0.18668,0.18668,"demand point",1
"PID.0561690",-111.808549408,33.4112620419,0.18668,0.18668,"demand point",1
"PID.0564883",-111.827930591,33.4113176794,0.18668,0.18668,"demand point",1
"PID.0696886",-111.828408332,33.4120867634,0.18668,0.18668,"demand point",1
"PID.0102319",-111.835060229,33.421844231,0.18668,0.18668,"demand point",1
"PID.0056573",-111.836994349,33.4170447834,0.18668,0.18668,"demand point",1
"PID.0631805",-111.827930781,33.4116080788,0.18668,0.18668,"demand point",1
"PID.0964503",-111.835780923,33.4203212043,0.18668,0.18668,"demand point",1
"PID.1010390",-111.824159553,33.4124980997,0.18668,0.18668,"demand point",1
"PID.0577286",-111.835256877,33.4218455324,0.18668,0.18668,"demand point",1
"PID.0016414",-111.829211734,33.4103596928,0.18668,0.18668,"demand point",1
"PID.0511864",-111.82706819,33.4185369355,0.18668,0.18668,"demand point",1
"PID.0041134",-111.82927754,33.4112567549,0.18668,0.18668,"demand point",1
"PID.0085149",-111.826669446,33.417499224,0.18668,0.18668,"demand point",1
"PID.0948110",-111.823376354,33.4118706159,0.18668,0.18668,"demand point",1
"PID.0011203",-111.833669755,33.4191398723,0.18668,0.18668,"demand point",1
"PID.0449430",-111.832894114,33.4199778077,0.18668,0.18668,"demand point",1
"PID.0877923",-111.82707323,33.4180450125,0.18668,0.18668,"demand point",1
"PID.0009440",-111.83450097,33.41915666,0.18668,0.18668,"demand point",1
"PID.0603324",-111.828515971,33.4123842842,0.18668,0.18668,"demand point",1
"PID.0678971",-111.827906621,33.4122020926,0.18668,0.18668,"demand point",1
"PID.0943257",-111.837738742,33.4213905857,0.18668,0.18668,"demand point",1
"PID.0543559",-111.83881337,33.4209846748,0.18668,0.18668,"demand point",1
"PID.0177150",-111.835055393,33.4186285965,0.18668,0.18668,"demand point",1
"PID.0158325",-111.835766979,33.4101250637,0.18668,0.18668,"demand point",1
"PID.0651465",-111.837380004,33.412533924,0.18668,0.18668,"demand point",1
"PID.0510869",-111.827908882,33.4118841623,0.18668,0.18668,"demand point",1
"PID.1000762",-111.836115654,33.4201828605,0.18668,0.18668,"demand point",1
"PID.0620540",-112.015724878,33.4012849139,0.18668,0.18668,"demand point",1
"PID.0690101",-112.025601476,33.4053667336,0.18668,0.18668,"demand point",1
"PID.0681091",-112.026590967,33.4039341165,0.18668,0.18668,"demand point",1
"PID.0546473",-112.026280101,33.4003868411,0.18668,0.18668,"demand point",1
"PID.0354992",-112.017423947,33.4021821913,0.18668,0.18668,"demand point",1
"PID.0435321",-112.025439753,33.3937064565,0.18668,0.18668,"demand point",1
"PID.0186321",-112.01478618,33.4003779691,0.18668,0.18668,"demand point",1
"PID.0538403",-112.013763276,33.3942169856,0.18668,0.18668,"demand point",1
"PID.0520979",-112.017052626,33.4038027061,0.18668,0.18668,"demand point",1
"PID.0201256",-112.018730834,33.3943414258,0.18668,0.18668,"demand point",1
"PID.0862255",-112.025199007,33.3943451037,0.18668,0.18668,"demand point",1
"PID.0555247",-112.016652019,33.4027050401,0.18668,0.18668,"demand point",1
"PID.0875970",-112.020139027,33.4003385286,0.18668,0.18668,"demand point",1
"PID.0838823",-112.028177075,33.4017049465,0.18668,0.18668,"demand point",1
"PID.0131487",-112.01626447,33.4031028582,0.18668,0.18668,"demand point",1
"PID.0183653",-112.018295952,33.4040295918,0.18668,0.18668,"demand point",1
"PID.0075158",-112.02531743,33.3946884847,0.18668,0.18668,"demand point",1
"PID.0947140",-112.014091545,33.3941794526,0.18668,0.18668,"demand point",1
"PID.0375310",-112.025319659,33.4003087339,0.18668,0.18668,"demand point",1
"PID.0948436",-112.02375315,33.4017344028,0.18668,0.18668,"demand point",1
"PID.0802825",-112.020990228,33.4042014396,0.18668,0.18668,"demand point",1
"PID.0964109",-112.023169856,33.4021349306,0.18668,0.18668,"demand point",1
"PID.0720519",-112.020588267,33.395055306,0.18668,0.18668,"demand point",1
"PID.0177102",-112.023631019,33.3944048895,0.18668,0.18668,"demand point",1
"PID.0424053",-112.013455623,33.4003851438,0.18668,0.18668,"demand point",1
"PID.0720478",-112.01884919,33.3957160241,0.18668,0.18668,"demand point",1
"PID.0494487",-112.028768398,33.4007855791,0.18668,0.18668,"demand point",1
"PID.0325733",-112.014752608,33.3935982174,0.18668,0.18668,"demand point",1
"PID.0071872",-112.018340023,33.4035589704,0.18668,0.18668,"demand point",1
"PID.0329669",-112.028314424,33.4044399536,0.18668,0.18668,"demand point",1
"PID.0841665",-112.017593601,33.4030916869,0.18668,0.18668,"demand point",1
"PID.0063128",-112.025012478,33.3958953168,0.18668,0.18668,"demand point",1
"PID.0906109",-112.020050296,33.4026763097,0.18668,0.18668,"demand point",1
"PID.0386263",-112.026260637,33.4012024473,0.18668,0.18668,"demand point",1
"PID.1021232",-112.01684959,33.4021872235,0.18668,0.18668,"demand point",1
"PID.0841867",-112.023665667,33.4057757392,0.18668,0.18668,"demand point",1
"PID.0724152",-112.025630598,33.3951829068,0.18668,0.18668,"demand point",1
"PID.0322899",-112.019164219,33.4012562895,0.18668,0.18668,"demand point",1
"PID.0630446",-112.018116619,33.4008694869,0.18668,0.18668,"demand point",1
"PID.0362502",-112.022751923,33.4039577563,0.18668,0.18668,"demand point",1
"PID.0727905",-112.028872972,33.4053504885,0.18668,0.18668,"demand point",1
"PID.0307931",-112.024289771,33.4035528572,0.18668,0.18668,"demand point",1
"PID.0135796",-112.014351093,33.4031184341,0.18668,0.18668,"demand point",1
"PID.1037268",-112.026421651,33.4030233392,0.18668,0.18668,"demand point",1
"PID.0844873",-112.020387252,33.4040486935,0.18668,0.18668,"demand point",1
"PID.0079329",-111.997987111,33.4834553411,0.18668,0.18668,"demand point",1
"PID.0248107",-111.999631743,33.4924415148,0.18668,0.18668,"demand point",1
"PID.0752224",-112.003527116,33.4892663126,0.18668,0.18668,"demand point",1
"PID.0232698",-112.002478305,33.4825851874,0.18668,0.18668,"demand point",1
"PID.0694181",-111.99728603,33.489455682,0.18668,0.18668,"demand point",1
"PID.0207225",-112.000163639,33.4825329496,0.18668,0.18668,"demand point",1
"PID.0031212",-112.000363228,33.4892629172,0.18668,0.18668,"demand point",1
"PID.0717312",-112.002307145,33.4844268301,0.18668,0.18668,"demand point",1
"PID.0207716",-111.998826899,33.4903354367,0.18668,0.18668,"demand point",1
"PID.0199121",-111.99964196,33.4876425684,0.18668,0.18668,"demand point",1
"PID.0752169",-111.996815614,33.4817917764,0.18668,0.18668,"demand point",1
"PID.0126919",-111.997891995,33.4834553548,0.18668,0.18668,"demand point",1
"PID.0646439",-112.000058078,33.4928923279,0.18668,0.18668,"demand point",1
"PID.0232751",-112.002234373,33.4892588279,0.18668,0.18668,"demand point",1
"PID.0863013",-111.999055616,33.4851458343,0.18668,0.18668,"demand point",1
"PID.0861219",-112.000894487,33.4881663934,0.18668,0.18668,"demand point",1
"PID.0677325",-112.000360745,33.4895462831,0.18668,0.18668,"demand point",1
"PID.0909450",-112.003291906,33.488041975,0.18668,0.18668,"demand point",1
"PID.0282532",-112.000426611,33.4822516402,0.18668,0.18668,"demand point",1
"PID.0181778",-111.9983193,33.4928579743,0.18668,0.18668,"demand point",1
"PID.0220583",-111.998705176,33.4888807988,0.18668,0.18668,"demand point",1
"PID.0597850",-112.000859253,33.4884608067,0.18668,0.18668,"demand point",1
"PID.0193677",-112.000845887,33.4832997059,0.18668,0.18668,"demand point",1
"PID.0232738",-112.000459853,33.4897058343,0.18668,0.18668,"demand point",1
"PID.0834193",-111.998062501,33.4920221281,0.18668,0.18668,"demand point",1
"PID.0476048",-112.001433505,33.4855270821,0.18668,0.18668,"demand point",1
"PID.0539344",-111.996489804,33.4937027987,0.18668,0.18668,"demand point",1
"PID.0196549",-112.00082906,33.4864417979,0.18668,0.18668,"demand point",1
"PID.0326762",-112.003194035,33.4933114726,0.18668,0.18668,"demand point",1
"PID.0195189",-111.999138925,33.4924399105,0.18668,0.18668,"demand point",1
"PID.0250738",-111.998400404,33.4857336719,0.18668,0.18668,"demand point",1
"PID.0349987",-111.99626064,33.4836657727,0.18668,0.18668,"demand point",1
"PID.0654944",-112.001435091,33.4836806327,0.18668,0.18668,"demand point",1
"PID.0106486",-111.996288415,33.4928418687,0.18668,0.18668,"demand point",1
"PID.0863769",-111.999604303,33.4912289691,0.18668,0.18668,"demand point",1
"PID.0614468",-112.001426456,33.4819589973,0.18668,0.18668,"demand point",1
"PID.0777063",-112.00099425,33.4886348595,0.18668,0.18668,"demand point",1
"PID.0010088",-111.99635298,33.490551478,0.18668,0.18668,"demand point",1
"PID.0974563",-112.001797522,33.4908611311,0.18668,0.18668,"demand point",1
"PID.0714731",-112.000515629,33.4859295474,0.18668,0.18668,"demand point",1
"PID.0887098",-111.995857441,33.4904087299,0.18668,0.18668,"demand point",1
"PID.0715887",-112.001386866,33.4886356124,0.18668,0.18668,"demand point",1
"PID.0890724",-112.001072856,33.4916581639,0.18668,0.18668,"demand point",1
"PID.0538799",-111.999392271,33.4842950487,0.18668,0.18668,"demand point",1
"PID.0715498",-111.997094132,33.4850129511,0.18668,0.18668,"demand point",1
"PID.0967418",-112.000833661,33.485969736,0.18668,0.18668,"demand point",1
"PID.0711050",-112.175525749,33.5428273074,0.18668,0.18668,"demand point",1
"PID.0581481",-112.180364101,33.5482730697,0.18668,0.18668,"demand point",1
"PID.0174921",-112.175907663,33.5433412262,0.18668,0.18668,"demand point",1
"PID.0971916",-112.184934672,33.5482825205,0.18668,0.18668,"demand point",1
"PID.0254587",-112.182660384,33.5478923578,0.18668,0.18668,"demand point",1
"PID.0919869",-112.172716503,33.5486760934,0.18668,0.18668,"demand point",1
"PID.0889762",-112.173530336,33.551850791,0.18668,0.18668,"demand point",1
"PID.0065840",-112.174814863,33.5508982084,0.18668,0.18668,"demand point",1
"PID.0922719",-112.174539431,33.5504722959,0.18668,0.18668,"demand point",1
"PID.0603437",-112.180816072,33.5446884365,0.18668,0.18668,"demand point",1
"PID.0519936",-112.175214234,33.5527513772,0.18668,0.18668,"demand point",1
"PID.0925960",-112.178426733,33.5433056988,0.18668,0.18668,"demand point",1
"PID.0598678",-112.173746234,33.5494523718,0.18668,0.18668,"demand point",1
"PID.0396000",-112.17352736,33.5483480386,0.18668,0.18668,"demand point",1
"PID.0092785",-112.1752937,33.5512312144,0.18668,0.18668,"demand point",1
"PID.0960209",-112.172115288,33.5477222172,0.18668,0.18668,"demand point",1
"PID.1017341",-112.173925599,33.5442406291,0.18668,0.18668,"demand point",1
"PID.0468512",-112.175194559,33.5445578778,0.18668,0.18668,"demand point",1
"PID.0111228",-112.16945013,33.5498745454,0.18668,0.18668,"demand point",1
"PID.0367839",-112.17798061,33.543372877,0.18668,0.18668,"demand point",1
"PID.0028739",-112.179011424,33.5423946182,0.18668,0.18668,"demand point",1
"PID.0674989",-112.179058565,33.5482695773,0.18668,0.18668,"demand point",1
"PID.0177003",-112.183218212,33.5498393227,0.18668,0.18668,"demand point",1
"PID.0134069",-112.171514793,33.5479090798,0.18668,0.18668,"demand point",1
"PID.0529894",-112.178515241,33.5445855846,0.18668,0.18668,"demand point",1
"PID.0429329",-112.180686309,33.5499545643,0.18668,0.18668,"demand point",1
"PID.0604335",-112.17909073,33.5500748055,0.18668,0.18668,"demand point",1
"PID.0570069",-112.169313213,33.5511222414,0.18668,0.18668,"demand point",1
"PID.0365604",-112.170536295,33.5468586494,0.18668,0.18668,"demand point",1
"PID.0035563",-112.174070498,33.5455348008,0.18668,0.18668,"demand point",1
"PID.0962608",-112.169107005,33.5479092061,0.18668,0.18668,"demand point",1
"PID.0031114",-112.173497377,33.5486494743,0.18668,0.18668,"demand point",1
"PID.0389029",-112.183217595,33.5500864565,0.18668,0.18668,"demand point",1
"PID.0796170",-112.174615893,33.5470360154,0.18668,0.18668,"demand point",1
"PID.0322902",-112.169890458,33.5495928279,0.18668,0.18668,"demand point",1
"PID.0801524",-112.184583478,33.5495759815,0.18668,0.18668,"demand point",1
"PID.0791767",-112.178510771,33.5438548274,0.18668,0.18668,"demand point",1
"PID.0552792",-112.169614608,33.5511118996,0.18668,0.18668,"demand point",1
"PID.0065016",-112.173863488,33.5437197512,0.18668,0.18668,"demand point",1
"PID.0133383",-112.178144719,33.5433736928,0.18668,0.18668,"demand point",1
"PID.0177973",-112.175747605,33.5501814306,0.18668,0.18668,"demand point",1
"PID.0597819",-112.184677345,33.5424948042,0.18668,0.18668,"demand point",1
"PID.0299425",-112.17197125,33.546992911,0.18668,0.18668,"demand point",1
"PID.0430669",-112.175166481,33.548931521,0.18668,0.18668,"demand point",1
"PID.0915465",-112.174030588,33.5518325526,0.18668,0.18668,"demand point",1
"PID.0838534",-112.18406687,33.5417768086,0.18668,0.18668,"demand point",1
"PID.0227764",-112.178356069,33.5407055773,0.18668,0.18668,"demand point",1
"PID.0128522",-112.115087644,33.5033172597,0.18668,0.18668,"demand point",1
"PID.1024194",-112.116128467,33.5068663292,0.18668,0.18668,"demand point",1
"PID.0810334",-112.115162871,33.5025478101,0.18668,0.18668,"demand point",1
"PID.0035576",-112.116772443,33.5064970246,0.18668,0.18668,"demand point",1
"PID.0955992",-112.115661745,33.5083186434,0.18668,0.18668,"demand point",1
"PID.0591490",-112.115494751,33.5062034242,0.18668,0.18668,"demand point",1
"PID.0164694",-112.114328654,33.5038233979,0.18668,0.18668,"demand point",1
"PID.0947514",-112.115494714,33.5062715281,0.18668,0.18668,"demand point",1
"PID.0881651",-112.115563738,33.5031755349,0.18668,0.18668,"demand point",1
"PID.0051930",-112.114663437,33.5079302405,0.18668,0.18668,"demand point",1
"PID.0661465",-112.115126792,33.5074393496,0.18668,0.18668,"demand point",1
"PID.0423458",-112.115994819,33.5051594084,0.18668,0.18668,"demand point",1
"PID.0630997",-112.115662844,33.5029820926,0.18668,0.18668,"demand point",1
"PID.0989427",-112.116344682,33.5055355547,0.18668,0.18668,"demand point",1
"PID.0881344",-112.11503406,33.5036130293,0.18668,0.18668,"demand point",1
"PID.0134511",-112.114965647,33.5055311809,0.18668,0.18668,"demand point",1
"PID.0973958",-112.114730226,33.5025546682,0.18668,0.18668,"demand point",1
"PID.0051317",-112.114410447,33.5032539426,0.18668,0.18668,"demand point",1
"PID.0822244",-112.115376114,33.5071231993,0.18668,0.18668,"demand point",1
"PID.0970116",-112.114314074,33.502889728,0.18668,0.18668,"demand point",1
"PID.0604691",-112.113661603,33.5043123883,0.18668,0.18668,"demand point",1
"PID.0305892",-112.115671229,33.5024646593,0.18668,0.18668,"demand point",1
"PID.0324799",-112.116415863,33.5071128305,0.18668,0.18668,"demand point",1
"PID.0684093",-112.11417612,33.5034440288,0.18668,0.18668,"demand point",1
"PID.0019345",-112.115457243,33.5036012657,0.18668,0.18668,"demand point",1
"PID.0867860",-112.116107697,33.507137165,0.18668,0.18668,"demand point",1
"PID.0632448",-112.115799761,33.5029164756,0.18668,0.18668,"demand point",1
"PID.0449904",-112.115141621,33.5037928627,0.18668,0.18668,"demand point",1
"PID.0127634",-112.114758518,33.5052226566,0.18668,0.18668,"demand point",1
"PID.0997259",-112.116675243,33.5055348259,0.18668,0.18668,"demand point",1
"PID.0133090",-112.115363456,33.5058644653,0.18668,0.18668,"demand point",1
"PID.0142119",-112.115132271,33.5071250815,0.18668,0.18668,"demand point",1
"PID.0986095",-112.116503515,33.507426164,0.18668,0.18668,"demand point",1
"PID.0323435",-112.114731443,33.5024924937,0.18668,0.18668,"demand point",1
"PID.1033044",-112.115681822,33.5053700562,0.18668,0.18668,"demand point",1
"PID.0442986",-112.115289673,33.5052134782,0.18668,0.18668,"demand point",1
"PID.0895491",-112.114613383,33.5036729559,0.18668,0.18668,"demand point",1
"PID.1014663",-112.115453067,33.508320623,0.18668,0.18668,"demand point",1
"PID.0707365",-112.114613662,33.5034003775,0.18668,0.18668,"demand point",1
"PID.0955511",-112.116415676,33.5074275256,0.18668,0.18668,"demand point",1
"PID.0809813",-112.114598243,33.5030374693,0.18668,0.18668,"demand point",1
"PID.0604111",-112.115681903,33.5055019826,0.18668,0.18668,"demand point",1
"PID.0858442",-112.115096044,33.5029301327,0.18668,0.18668,"demand point",1
"PID.0647591",-112.116675033,33.5068094864,0.18668,0.18668,"demand point",1
"PID.0422151",-112.114347576,33.5034385426,0.18668,0.18668,"demand point",1
"PID.0264371",-112.116587351,33.5071125476,0.18668,0.18668,"demand point",1
"PID.0187919",-112.115036642,33.5037925998,0.18668,0.18668,"demand point",1
"PID.0960223",-112.116672972,33.5071096998,0.18668,0.18668,"demand point",1
"PID.0880351",-112.116118324,33.5058854412,0.18668,0.18668,"demand point",1
"PID.0500596",-112.114036605,33.5035799512,0.18668,0.18668,"demand point",1
"PID.0269090",-111.834571387,33.4302173676,0.18668,0.18668,"demand point",1
"PID.1018481",-111.836053829,33.4356232817,0.18668,0.18668,"demand point",1
"PID.0319307",-111.833873045,33.4241889373,0.18668,0.18668,"demand point",1
"PID.0682691",-111.837536859,33.4355392422,0.18668,0.18668,"demand point",1
"PID.0794362",-111.836700892,33.4265005954,0.18668,0.18668,"demand point",1
"PID.0020875",-111.834729903,33.4226490579,0.18668,0.18668,"demand point",1
"PID.0521048",-111.832486235,33.435640482,0.18668,0.18668,"demand point",1
"PID.0911568",-111.837483824,33.4307284501,0.18668,0.18668,"demand point",1
"PID.0375072",-111.836811683,33.4325566729,0.18668,0.18668,"demand point",1
"PID.0811175",-111.835899662,33.4344349558,0.18668,0.18668,"demand point",1
"PID.0462828",-111.836850806,33.4364898232,0.18668,0.18668,"demand point",1
"PID.0651136",-111.837263485,33.4359153945,0.18668,0.18668,"demand point",1
"PID.0389550",-111.836058677,33.4283910062,0.18668,0.18668,"demand point",1
"PID.0171075",-111.835354497,33.4289993424,0.18668,0.18668,"demand point",1
"PID.0189712",-111.833499556,33.4275741015,0.18668,0.18668,"demand point",1
"PID.0446538",-111.835294327,33.4246631424,0.18668,0.18668,"demand point",1
"PID.0154177",-111.832384536,33.431610897,0.18668,0.18668,"demand point",1
"PID.0032948",-111.838749195,33.4325607709,0.18668,0.18668,"demand point",1
"PID.0689887",-111.835702672,33.4354417339,0.18668,0.18668,"demand point",1
"PID.0907871",-111.833959941,33.4262334848,0.18668,0.18668,"demand point",1
"PID.0692776",-111.833943194,33.4276424508,0.18668,0.18668,"demand point",1
"PID.0020828",-111.832933088,33.4263242783,0.18668,0.18668,"demand point",1
"PID.0796163",-111.836640798,33.4354412337,0.18668,0.18668,"demand point",1
"PID.0026643",-111.835303043,33.4236912188,0.18668,0.18668,"demand point",1
"PID.0895365",-111.838766067,33.433100574,0.18668,0.18668,"demand point",1
"PID.0850628",-111.838098904,33.432563036,0.18668,0.18668,"demand point",1
"PID.0126913",-111.839519351,33.4307272272,0.18668,0.18668,"demand point",1
"PID.0125964",-111.838910758,33.4307289445,0.18668,0.18668,"demand point",1
"PID.0461330",-111.836065062,33.4359830643,0.18668,0.18668,"demand point",1
"PID.0146540",-111.837416785,33.4312624679,0.18668,0.18668,"demand point",1
"PID.0422986",-111.837547823,33.4316540031,0.18668,0.18668,"demand point",1
"PID.0410178",-111.833119529,33.4228029526,0.18668,0.18668,"demand point",1
"PID.0441694",-111.836325506,33.4359170329,0.18668,0.18668,"demand point",1
"PID.0589288",-111.837530284,33.436489861,0.18668,0.18668,"demand point",1
"PID.0067466",-111.837243883,33.4325613444,0.18668,0.18668,"demand point",1
"PID.0526263",-111.837549357,33.4365788019,0.18668,0.18668,"demand point",1
"PID.0834570",-111.83190634,33.4352383546,0.18668,0.18668,"demand point",1
"PID.0556087",-111.834655467,33.4270140414,0.18668,0.18668,"demand point",1
"PID.0621923",-112.248257201,33.5841815771,0.18668,0.18668,"demand point",1
"PID.0174239",-112.248345335,33.5830953382,0.18668,0.18668,"demand point",1
"PID.0879460",-112.256429768,33.5871295511,0.18668,0.18668,"demand point",1
"PID.0976009",-112.259229584,33.5886353318,0.18668,0.18668,"demand point",1
"PID.1003408",-112.25661508,33.5863469384,0.18668,0.18668,"demand point",1
"PID.0450803",-112.255986474,33.5894160679,0.18668,0.18668,"demand point",1
"PID.0384130",-112.259307289,33.5880979029,0.18668,0.18668,"demand point",1
"PID.0518821",-112.256038853,33.5873536109,0.18668,0.18668,"demand point",1
"PID.0655940",-112.247884042,33.5826827978,0.18668,0.18668,"demand point",1
"PID.0703598",-112.256409844,33.5893967429,0.18668,0.18668,"demand point",1
"PID.0437148",-112.255460654,33.5873999742,0.18668,0.18668,"demand point",1
"PID.0305947",-112.25925717,33.5884415106,0.18668,0.18668,"demand point",1
"PID.0270433",-112.256050231,33.5882669041,0.18668,0.18668,"demand point",1
"PID.0413657",-112.246478605,33.5824197225,0.18668,0.18668,"demand point",1
"PID.0611073",-112.257027309,33.5901286547,0.18668,0.18668,"demand point",1
"PID.0690078",-112.256252984,33.5906387535,0.18668,0.18668,"demand point",1
"PID.0646956",-112.255456385,33.5870593995,0.18668,0.18668,"demand point",1
"PID.0383843",-112.257214671,33.5860066024,0.18668,0.18668,"demand point",1
"PID.0079191",-112.257820648,33.5897826648,0.18668,0.18668,"demand point",1
"PID.0553492",-112.248583312,33.5833728999,0.18668,0.18668,"demand point",1
"PID.0869610",-112.257559779,33.5855249561,0.18668,0.18668,"demand point",1
"PID.0310376",-112.249044721,33.5830873349,0.18668,0.18668,"demand point",1
"PID.0902597",-112.255467456,33.5879283673,0.18668,0.18668,"demand point",1
"PID.0132615",-112.256050469,33.5889748171,0.18668,0.18668,"demand point",1
"PID.0539935",-112.258267032,33.5862737376,0.18668,0.18668,"demand point",1
"PID.0830070",-112.257093207,33.5875365927,0.18668,0.18668,"demand point",1
"PID.0824069",-112.256659461,33.5906207255,0.18668,0.18668,"demand point",1
"PID.0147683",-112.248580809,33.5819719642,0.18668,0.18668,"demand point",1
"PID.0093193",-112.257629267,33.5893426048,0.18668,0.18668,"demand point",1
"PID.0568416",-112.255596574,33.5856099926,0.18668,0.18668,"demand point",1
"PID.0861818",-112.247184663,33.5826908666,0.18668,0.18668,"demand point",1
"PID.1246127",-112.199655426,33.5262080618,0.18668,0.18668,"demand point",1
"PID.0347566",-112.193376963,33.5300083297,0.18668,0.18668,"demand point",1
"PID.0579682",-112.193737252,33.527127995,0.18668,0.18668,"demand point",1
"PID.1272419",-112.195322925,33.524256558,0.18668,0.18668,"demand point",1
"PID.0436385",-112.193932173,33.5307166347,0.18668,0.18668,"demand point",1
"PID.0432020",-112.189346169,33.5283277319,0.18668,0.18668,"demand point",1
"PID.0045963",-112.19474716,33.5291024033,0.18668,0.18668,"demand point",1
"PID.0396165",-112.191328085,33.5247114759,0.18668,0.18668,"demand point",1
"PID.0465465",-112.194325096,33.5295500871,0.18668,0.18668,"demand point",1
"PID.0338141",-112.189794586,33.5294692572,0.18668,0.18668,"demand point",1
"PID.0327231",-112.194716614,33.5300619319,0.18668,0.18668,"demand point",1
"PID.0521565",-112.190982458,33.5253345619,0.18668,0.18668,"demand point",1
"PID.1008585",-112.194538231,33.5260557876,0.18668,0.18668,"demand point",1
"PID.0357802",-112.193983284,33.5256873885,0.18668,0.18668,"demand point",1
"PID.0946801",-112.191646206,33.5296342101,0.18668,0.18668,"demand point",1
"PID.0096307",-112.190446846,33.5299248666,0.18668,0.18668,"demand point",1
"PID.0319817",-112.190896964,33.5275896192,0.18668,0.18668,"demand point",1
"PID.0701213",-112.190225441,33.5283130125,0.18668,0.18668,"demand point",1
"PID.0820775",-112.193942993,33.5247228432,0.18668,0.18668,"demand point",1
"PID.1304940",-112.196287898,33.5262002307,0.18668,0.18668,"demand point",1
"PID.0057722",-112.187882378,33.5311120055,0.18668,0.18668,"demand point",1
"PID.1082461",-112.200199518,33.5255960709,0.18668,0.18668,"demand point",1
"PID.0498107",-112.194254917,33.5300353804,0.18668,0.18668,"demand point",1
"PID.0932332",-112.192804908,33.5271198601,0.18668,0.18668,"demand point",1
"PID.1001652",-112.194755046,33.5281386028,0.18668,0.18668,"demand point",1
"PID.0996810",-112.190012185,33.5283165833,0.18668,0.18668,"demand point",1
"PID.1056454",-112.200991947,33.5256947772,0.18668,0.18668,"demand point",1
"PID.0909283",-112.197708845,33.5269718727,0.18668,0.18668,"demand point",1
"PID.0267087",-112.19207517,33.5276995264,0.18668,0.18668,"demand point",1
"PID.0988831",-112.192072806,33.5284452778,0.18668,0.18668,"demand point",1
"PID.0901611",-112.191293918,33.5252417517,0.18668,0.18668,"demand point",1
"PID.1147763",-112.200759931,33.5265039961,0.18668,0.18668,"demand point",1
"PID.1165798",-112.196542624,33.5242568756,0.18668,0.18668,"demand point",1
"PID.0910251",-112.198855317,33.5283326609,0.18668,0.18668,"demand point",1
"PID.0358115",-112.1920713,33.5295737191,0.18668,0.18668,"demand point",1
"PID.0109357",-112.191671583,33.5263628178,0.18668,0.18668,"demand point",1
"PID.1076070",-112.199659753,33.5249310184,0.18668,0.18668,"demand point",1
"PID.1278874",-112.201989337,33.527346558,0.18668,0.18668,"demand point",1
"PID.1166584",-112.200775883,33.5277484302,0.18668,0.18668,"demand point",1
"PID.1165312",-112.199073156,33.5276652718,0.18668,0.18668,"demand point",1
"PID.0609720",-112.19886205,33.5281712374,0.18668,0.18668,"demand point",1
"PID.0186934",-112.193025766,33.5258699678,0.18668,0.18668,"demand point",1
"PID.1156087",-112.197375444,33.5248673825,0.18668,0.18668,"demand point",1
"PID.1228080",-112.201201865,33.5273594332,0.18668,0.18668,"demand point",1
"PID.0217705",-112.197393962,33.5274177395,0.18668,0.18668,"demand point",1
"PID.1274856",-112.200998302,33.5252744296,0.18668,0.18668,"demand point",1
"PID.1081811",-112.196555673,33.5274302225,0.18668,0.18668,"demand point",1
