"id","longitude","latitude","address","type"
"FaID.0862",-112.20506287,33.7105695738,"6775 W HAPPY VALLEY RD PEORIA AZ 85383","candidate location"
"FaID.0863",-111.919250022,33.3630241513,"6415 S LAKESHORE DR TEMPE AZ 85283","candidate location"
"FaID.0864",-112.229244493,33.6130597442,"14120 N 79TH AVE PEORIA AZ 85381","candidate location"
"FaID.0865",-112.103921418,33.4515997338,"2038 W VAN BUREN ST PHOENIX AZ 85009","candidate location"
"FaID.0866",-111.719482299,33.6251251494,"15300 N FOUNTAIN HILLS BLVD FOUNTAIN HILLS AZ 85268","candidate location"
"FaID.0867",-112.280091331,33.5978091899,"10231 W COGGINS DR SUN CITY AZ 85351","candidate location"
"FaID.0868",-111.921364937,33.8246799984,"8 E SUNDIAL CIR CAREFREE AZ 85377","candidate location"
"FaID.0869",-111.926583421,33.7644710576,"30600 N SCOTTSDALE RD SCOTTSDALE AZ 85266","candidate location"
"FaID.0870",-111.86719238,33.3046234017,"1465 W CHANDLER BLVD CHANDLER AZ 85224","candidate location"
"FaID.0871",-111.831941835,33.4180302116,"120 N CENTER ST MESA AZ 85201","candidate location"
"FaID.0872",-111.963511902,33.3649688428,"9030 S AVENIDA DEL YAQUI GUADALUPE AZ 85283","candidate location"
"FaID.0873",-112.042758822,33.4830848921,"1821 E AVALON DR PHOENIX AZ 85016","candidate location"
"FaID.0874",-112.053407797,33.4000671004,"1248 E ROESER RD PHOENIX AZ 85040","candidate location"
"FaID.0875",-111.974482662,33.7997942044,"4948 E CAREFREE HWY CAVE CREEK AZ 85331","candidate location"
"FaID.0876",-112.325886389,33.5821208494,"11006 N EL MIRAGE RD EL MIRAGE AZ 85335","candidate location"
"FaID.0877",-111.895933155,33.7426819333,"8584 E DYNAMITE BLVD SCOTTSDALE AZ 85266","candidate location"
"FaID.0878",-112.092619474,33.435276434,"1524 W YUMA ST PHOENIX AZ 85007","candidate location"
"FaID.0879",-112.135780117,33.6634100413,"19444 N 35TH AVE GLENDALE AZ 85308","candidate location"
"FaID.0880",-111.924879125,33.58026092,"10345 N SCOTTSDALE RD SCOTTSDALE AZ 85258","candidate location"
"FaID.0881",-112.575584552,33.3735065,"1002 E EASON AVE BUCKEYE AZ 85326","candidate location"
"FaID.0882",-112.234823095,33.3768903472,"8201 W BASELINE RD LAVEEN AZ 85339","candidate location"
"FaID.0883",-112.122634918,33.8440899702,"2825 W ROSE CANYON CIR PHOENIX AZ 85086","candidate location"
"FaID.0884",-112.202495473,33.5407855222,"7119 N 67TH AVE GLENDALE AZ 85301","candidate location"
"FaID.0885",-112.325018151,33.5305701937,"6532 N EL MIRAGE RD GLENDALE AZ 85307","candidate location"
"FaID.0886",-111.977141252,33.3079124779,"15220 S 50TH ST PHOENIX AZ 85044","candidate location"
"FaID.0887",-112.139163145,33.5318118397,"3720 W MARYLAND AVE PHOENIX AZ 85019","candidate location"
"FaID.0888",-111.916847909,33.5802101468,"7601 E SHEA BLVD SCOTTSDALE AZ 85258","candidate location"
"FaID.0889",-111.79850129,33.2467086896,"22138 S 132ND ST CHANDLER AZ 85249","candidate location"
"FaID.0890",-111.756818521,33.3542170405,"230 N VAL VISTA DR GILBERT AZ 85234","candidate location"
"FaID.0891",-111.708381335,33.5779405213,"10215 N SAGUARO BLVD FOUNTAIN HILLS AZ 85268","candidate location"
"FaID.0892",-112.063115154,33.5457543288,"7505 N 8TH ST PHOENIX AZ 85020","candidate location"
"FaID.0893",-111.997074721,33.6818999825,"3775 E LONE CACTUS DR PHOENIX AZ 85050","candidate location"
"FaID.0894",-112.152682794,33.706031427,"24220 N 43RD AVE GLENDALE AZ 85310","candidate location"
"FaID.0895",-111.925707243,33.476412588,"2531 N SCOTTSDALE RD SCOTTSDALE AZ 85257","candidate location"
"FaID.0896",-111.652431346,33.3607050017,"3025 S HAWES RD MESA AZ 85212","candidate location"
"FaID.0897",-112.362759115,33.6581792477,"14001 W MEEKER BLVD SUN CITY WEST AZ 85375","candidate location"
"FaID.0898",-112.1442296,33.6488150707,"3910 W GROVERS AVE GLENDALE AZ 85308","candidate location"
"FaID.0899",-112.124774211,33.5954489142,"3039 W CACTUS RD PHOENIX AZ 85029","candidate location"
"FaID.0900",-111.910812056,33.5809347071,"7901 E SHEA BLVD SCOTTSDALE AZ 85260","candidate location"
"FaID.0901",-111.833483295,33.4208935196,"247 N MACDONALD MESA AZ 85201","candidate location"
"FaID.0902",-111.822895815,33.4466909701,"1718 N MESA DR MESA AZ 85201","candidate location"
"FaID.0903",-112.140783684,33.5945634713,"3801 W CACTUS RD PHOENIX AZ 85029","candidate location"
"FaID.0904",-112.349326235,33.444175326,"825 N CENTRAL AVE AVONDALE AZ 85323","candidate location"
"FaID.0905",-112.309089476,33.6072952008,"11531 W RIVER RD EL MIRAGE AZ 85335","candidate location"
"FaID.0906",-112.1399744,33.6310097536,"3736 W MONTE CRISTO AVE PHOENIX AZ 85053","candidate location"
"FaID.0907",-112.118045456,33.5461389043,"2728 W ORANGEWOOD AVE PHOENIX AZ 85051","candidate location"
"FaID.0908",-112.082782831,33.5333471888,"6622 N 7TH AVE PHOENIX AZ 85013","candidate location"
"FaID.0909",-112.589264698,33.3663719525,"201 E CENTRE AVE BUCKEYE AZ 85326","candidate location"
"FaID.0910",-112.260123612,33.4536277021,"512 N 93RD AVE TOLLESON AZ 85353","candidate location"
"FaID.0911",-112.277906814,33.6412286425,"17233 N BOSWELL BLVD SUN CITY AZ 85373","candidate location"
"FaID.0912",-111.837901067,33.2936527794,"233 E MORELOS ST CHANDLER AZ 85225","candidate location"
"FaID.0913",-111.869439659,33.3823128389,"1810 S LONGMORE MESA AZ 85202","candidate location"
"FaID.0914",-112.381872854,33.6468432913,"14925 W SILVERLEAF WAY SURPRISE AZ 85374","candidate location"
"FaID.0915",-112.168148133,33.4865788095,"3201 N 51ST AVE PHOENIX AZ 85031","candidate location"
"FaID.0916",-112.2872614,33.6680392546,"20245 N 106TH AVE PEORIA AZ 85382","candidate location"
"FaID.0917",-112.360126888,33.5451263101,"13970 W GILLESPIE ST LUKE AIR FORCE BASE AZ 85309","candidate location"
"FaID.0918",-112.142639266,33.5551820388,"8055 N 39TH AVE PHOENIX AZ 85051","candidate location"
"FaID.0919",-111.761744017,33.4000373219,"825 S 32ND ST MESA AZ 85204","candidate location"
"FaID.0920",-112.084529619,33.5127635188,"909 W COLTER ST PHOENIX AZ 85013","candidate location"
"FaID.0921",-112.292689641,33.6468994679,"10701 W BOSWELL BLVD SUN CITY AZ 85373","candidate location"
"FaID.0922",-111.838832136,33.301325568,"250 E CHICAGO ST CHANDLER AZ 85225","candidate location"
"FaID.0923",-111.925487527,33.5923335388,"11735 N SCOTTSDALE RD SCOTTSDALE AZ 85254","candidate location"
"FaID.0924",-112.055765772,33.5462014841,"7509 N 12TH ST PHOENIX AZ 85020","candidate location"
"FaID.0925",-112.07920032,33.5635452866,"8710 N 3RD AVE PHOENIX AZ 85021","candidate location"
"FaID.0926",-112.32396721,33.6145712628,"14402 N ALTO ST EL MIRAGE AZ 85335","candidate location"
"FaID.0927",-111.893860716,33.4162180445,"1259 S LOLA LN TEMPE AZ 85281","candidate location"
"FaID.0928",-112.063927724,33.5203228685,"720 E MONTEBELLO AVE PHOENIX AZ 85014","candidate location"
"FaID.0929",-112.426137617,33.6647730659,"17100 W CLEARVIEW BLVD SURPRISE AZ 85387","candidate location"
"FaID.0930",-111.862670248,33.3137887391,"1188 W GALVESTON ST CHANDLER AZ 85224","candidate location"
"FaID.0931",-112.459381042,33.4217879493,"18604 W LOWER BUCKEYE RD GOODYEAR AZ 85338","candidate location"
"FaID.0932",-111.92704263,33.4698005718,"2012 N SCOTTSDALE RD SCOTTSDALE AZ 85257","candidate location"
"FaID.0933",-111.930163184,33.5753804608,"7001 E MOUNTAIN VIEW RD PARADISE VALLEY AZ 85253","candidate location"
"FaID.0934",-112.059978866,33.6480254942,"1104 E GROVERS AVE PHOENIX AZ 85022","candidate location"
"FaID.0935",-112.318623097,33.6124201566,"14113 N VERBENA ST EL MIRAGE AZ 85335","candidate location"
"FaID.0936",-111.839002755,33.4337850347,"1025 N COUNTRY CLUB DR MESA AZ 85201","candidate location"
"FaID.0937",-112.092702636,33.4608162623,"1206 N LAUREL AVE PHOENIX AZ 85007","candidate location"
"FaID.0938",-112.326671768,33.6264846925,"15631 N JERRY ST SURPRISE AZ 85378","candidate location"
"FaID.0939",-112.034928733,33.4692266476,"2141 E PALM LN PHOENIX AZ 85006","candidate location"
"FaID.0940",-112.07518993,33.4590976592,"1011 N 1ST DR PHOENIX AZ 85003","candidate location"
"FaID.0941",-111.879082751,33.295543376,"2200 W FAIRVIEW ST CHANDLER AZ 85224","candidate location"
"FaID.0942",-111.866155215,33.3539837855,"1400 W SUMMIT PL CHANDLER AZ 85224","candidate location"
"FaID.0943",-111.87178917,33.3816523025,"1847 W JUANITA AVE MESA AZ 85202","candidate location"
"FaID.0944",-111.923043171,33.3813261639,"4651 S LAKESHORE DR TEMPE AZ 85282","candidate location"
"FaID.0945",-112.141485249,33.6650957552,"3749 W BEHREND DR GLENDALE AZ 85308","candidate location"
"FaID.0946",-111.694545906,33.3130067298,"2069 S DELATORRE DR GILBERT AZ 85295","candidate location"
"FaID.0947",-111.908618068,33.3839537445,"4525 S MCCLINTOCK DR TEMPE AZ 85282","candidate location"
"FaID.0948",-112.224975226,33.6094738022,"7717 W THUNDERBIRD RD PEORIA AZ 85381","candidate location"
"FaID.0949",-111.920216573,33.6938225424,"23005 N 74TH ST SCOTTSDALE AZ 85255","candidate location"
"FaID.0950",-111.950870966,33.479447721,"6001 E THOMAS RD SCOTTSDALE AZ 85251","candidate location"
"FaID.0951",-111.983986568,33.4010558793,"4425 E COTTON CENTER BLVD PHOENIX AZ 85040","candidate location"
"FaID.0952",-112.229772516,33.5891843927,"11445 N 79TH AVE PEORIA AZ 85345","candidate location"
"FaID.0953",-111.840942342,33.3432247839,"2551 N ARIZONA AVE CHANDLER AZ 85225","candidate location"
"FaID.0954",-111.948163386,33.4188674049,"700 W 10TH ST TEMPE AZ 85281","candidate location"
"FaID.0955",-111.878973469,33.3709651107,"2425 S DOBSON RD MESA AZ 85202","candidate location"
"FaID.0956",-112.023684031,33.6259855862,"2721 E GREENWAY PKWY PHOENIX AZ 85032","candidate location"
"FaID.0957",-112.294297835,33.4287116448,"10907 W HOPI ST AVONDALE AZ 85323","candidate location"
"FaID.0958",-112.068971773,33.5058353029,"311 E HIGHLAND AVE PHOENIX AZ 85012","candidate location"
"FaID.0959",-112.207849687,33.4986847847,"6902 W HEATHERBRAE DR PHOENIX AZ 85033","candidate location"
"FaID.0960",-111.807781009,33.2511766571,"3770 S COOPER RD CHANDLER AZ 85286","candidate location"
"FaID.0961",-112.063240886,33.4632059302,"755 E WILLETTA ST PHOENIX AZ 85006","candidate location"
"FaID.0962",-112.047475024,33.4634998504,"1345 N 16TH ST PHOENIX AZ 85006","candidate location"
"FaID.0963",-111.937832686,33.4240522614,"101 E 6TH ST TEMPE AZ 85281","candidate location"
"FaID.0964",-111.965893215,33.3686764575,"5445 E CALLE SAN ANGELO GUADALUPE AZ 85283","candidate location"
"FaID.0965",-112.049357001,33.6380882186,"1500 E GREENWAY PKWY PHOENIX AZ 85022","candidate location"
"FaID.0966",-112.27730866,33.6532529307,"9860 W UNION HILLS DR SUN CITY AZ 85373","candidate location"
"FaID.0967",-111.995838678,33.4838689085,"3949 E EARLL DR PHOENIX AZ 85018","candidate location"
"FaID.0968",-112.247223116,33.5022219218,"8702 W CAMPBELL AVE PHOENIX AZ 85037","candidate location"
"FaID.0969",-112.474612918,33.4942688324,"19322 W INDIAN SCHOOL RD LITCHFIELD PARK AZ 85340","candidate location"
"FaID.0970",-111.960550028,33.4316076587,"55 S PRIEST DR TEMPE AZ 85281","candidate location"
"FaID.0971",-112.059291086,33.5688401569,"9027 N 11TH ST PHOENIX AZ 85020","candidate location"
"FaID.0972",-112.178817894,33.5895446955,"5510 W CHOLLA ST GLENDALE AZ 85304","candidate location"
"FaID.0973",-111.929384681,33.4869736014,"7025 E OSBORN RD SCOTTSDALE AZ 85251","candidate location"
"FaID.0974",-112.092727951,33.5117065875,"5111 N 16TH AVE PHOENIX AZ 85015","candidate location"
"FaID.0975",-111.962516402,33.3614332032,"9401 S AVENIDA DEL YAQUI GUADALUPE AZ 85283","candidate location"
"FaID.0976",-112.089092403,33.3576974783,"1101 W KACHINA TRL PHOENIX AZ 85041","candidate location"
"FaID.0977",-111.891973462,33.7145729805,"25150 N PIMA RD SCOTTSDALE AZ 85255","candidate location"
"FaID.0978",-112.27341463,33.6390304442,"17017 N 99TH AVE SUN CITY AZ 85373","candidate location"
"FaID.0979",-112.068141087,33.431202069,"401 E MOHAVE ST PHOENIX AZ 85004","candidate location"
"FaID.0980",-112.14702864,33.6255701825,"4102 W GREENWAY RD PHOENIX AZ 85053","candidate location"
"FaID.0981",-111.920292203,33.4894633471,"3700 N 75TH ST SCOTTSDALE AZ 85251","candidate location"
"FaID.0982",-111.946707206,33.4075986609,"500 W BROADWAY RD TEMPE AZ 85282","candidate location"
"FaID.0983",-112.113306219,33.5733448237,"9440 N 25TH AVE PHOENIX AZ 85021","candidate location"
"FaID.0984",-112.086584452,33.5756491447,"1050 W MOUNTAIN VIEW RD PHOENIX AZ 85021","candidate location"
"FaID.0985",-112.381331073,33.633589317,"16465 N PARKVIEW PL SURPRISE AZ 85374","candidate location"
"FaID.0986",-111.940290008,33.4144593664,"1300 S MILL AVE TEMPE AZ 85281","candidate location"
"FaID.0987",-111.92253689,33.4706770163,"2202 N 74TH ST SCOTTSDALE AZ 85257","candidate location"
"FaID.0988",-112.220971441,33.6788845862,"21432 N 75TH AVE GLENDALE AZ 85308","candidate location"
"FaID.0989",-112.302780588,33.59647785,"12238 N 113TH AVE YOUNGTOWN AZ 85363","candidate location"
"FaID.0990",-112.256229862,33.4905681744,"3800 N 91ST AVE PHOENIX AZ 85037","candidate location"
"FaID.0991",-112.141720778,33.3957708271,"3845 W SUNLAND AVE PHOENIX AZ 85041","candidate location"
"FaID.0992",-111.825876799,33.4169351214,"61 N HIBBERT MESA AZ 85201","candidate location"
"FaID.0993",-111.965395894,33.6119413998,"5334 E THUNDERBIRD RD SCOTTSDALE AZ 85254","candidate location"
"FaID.0994",-111.99605638,33.4720465951,"2222 N 40TH ST PHOENIX AZ 85008","candidate location"
"FaID.0995",-111.815454824,33.4195150139,"723 E 2ND ST MESA AZ 85203","candidate location"
"FaID.0996",-112.088376154,33.4451468837,"232 S 12TH AVE PHOENIX AZ 85007","candidate location"
"FaID.0997",-111.924230099,33.4920080561,"3817 N BROWN AVE SCOTTSDALE AZ 85251","candidate location"
"FaID.0998",-111.927502264,33.3915460494,"3500 S RURAL RD TEMPE AZ 85282","candidate location"
"FaID.0999",-111.87572115,33.3429621459,"2505 N DOBSON RD CHANDLER AZ 85224","candidate location"
"FaID.1000",-112.056463103,33.3783750051,"1050 E BASELINE RD PHOENIX AZ 85042","candidate location"
"FaID.1001",-112.020552191,33.4967148186,"2802 E DEVONSHIRE AVE PHOENIX AZ 85016","candidate location"
"FaID.1002",-112.508590141,33.4958661477,"20880 W MAIN ST BUCKEYE AZ 85396","candidate location"
"FaID.1003",-111.721829624,33.6036037384,"13001 N LA MONTANA DR FOUNTAIN HILLS AZ 85268","candidate location"
"FaID.1004",-112.453694345,33.6391949628,"18300 W BELL RD SURPRISE AZ 85374","candidate location"
"FaID.1005",-112.283157377,33.6183015009,"10433 W TALISMAN RD SUN CITY AZ 85351","candidate location"
"FaID.1006",-111.950796939,33.6351905109,"16245 N 60TH ST SCOTTSDALE AZ 85254","candidate location"
"FaID.1007",-111.991840156,33.4801533929,"4141 E THOMAS RD PHOENIX AZ 85018","candidate location"
"FaID.1008",-112.261165266,33.5465283678,"9341 W NORTHERN AVE GLENDALE AZ 85305","candidate location"
"FaID.1009",-111.658442579,33.4042386796,"540 S 80TH ST W MESA AZ 85208","candidate location"
"FaID.1010",-111.83036889,33.4226032731,"400 N PIMA MESA AZ 85201","candidate location"
"FaID.1011",-111.89942352,33.5711024784,"9405 N 84TH ST SCOTTSDALE AZ 85258","candidate location"
"FaID.1012",-111.787211239,33.3876502288,"1563 S GILBERT RD MESA AZ 85204","candidate location"
"FaID.1013",-111.838816031,33.4262804849,"336 W 6TH ST MESA AZ 85201","candidate location"
"FaID.1014",-112.133910437,33.4316299331,"1801 S 35TH AVE PHOENIX AZ 85009","candidate location"
"FaID.1015",-112.286777442,33.6957649511,"10561 W PINNACLE PEAK RD PEORIA AZ 85383","candidate location"
"FaID.1016",-111.959934079,33.4969003007,"4225 N 56TH ST PHOENIX AZ 85018","candidate location"
"FaID.1017",-111.890148725,33.3207747892,"2800 W RAY RD CHANDLER AZ 85224","candidate location"
"FaID.1018",-111.922128208,33.3254636164,"1111 E KNOX RD TEMPE AZ 85284","candidate location"
"FaID.1019",-112.116156688,33.6542592252,"2641 W UNION HILLS DR PHOENIX AZ 85027","candidate location"
"FaID.1020",-112.410162799,33.670101174,"16165 W MOUNTAIN VIEW BLVD SURPRISE AZ 85374","candidate location"
"FaID.1021",-112.05672866,33.4502414721,"260 N 12TH ST PHOENIX AZ 85034","candidate location"
"FaID.1022",-111.841270044,33.3600878551,"3701 N ARIZONA AVE CHANDLER AZ 85225","candidate location"
"FaID.1023",-112.147806388,33.4801236575,"4115 W THOMAS RD PHOENIX AZ 85019","candidate location"
"FaID.1024",-111.861432139,33.6272562894,"10203 E MCDOWELL MTN RANCH RD SCOTTSDALE AZ 85255","candidate location"
"FaID.1025",-111.873832206,33.2925089131,"1980 W PECOS RD CHANDLER AZ 85224","candidate location"
"FaID.1026",-112.2982688,33.4314399615,"1608 S 111TH AVE AVONDALE AZ 85323","candidate location"
"FaID.1027",-112.186825432,33.5893816292,"5904 W CHOLLA ST GLENDALE AZ 85304","candidate location"
"FaID.1028",-111.945697256,33.4722528263,"6201 E OAK ST PHOENIX AZ 85008","candidate location"
"FaID.1029",-112.350686232,33.4356427513,"104 W WESTERN AVE AVONDALE AZ 85323","candidate location"
"FaID.1030",-112.348407374,33.4489812116,"1435 N CENTRAL AVE AVONDALE AZ 85323","candidate location"
"FaID.1031",-112.15038238,33.7175306378,"25475 N STETSON HILLS LOOP PHOENIX AZ 85083","candidate location"
"FaID.1032",-112.20076332,33.610056228,"6615 W THUNDERBIRD RD GLENDALE AZ 85306","candidate location"
"FaID.1033",-112.427863819,33.5272807269,"6240 N COTTON LN WADDELL AZ 85355","candidate location"
"FaID.1034",-112.191008045,33.5650387888,"8840 N 61ST AVE GLENDALE AZ 85302","candidate location"
"FaID.1035",-112.136659659,33.5272411191,"6145 N 36TH DR PHOENIX AZ 85019","candidate location"
"FaID.1036",-111.942775664,33.4298797012,"250 W 1ST ST TEMPE AZ 85281","candidate location"
"FaID.1037",-112.10016355,33.5632682013,"8640 N 19TH AVE PHOENIX AZ 85021","candidate location"
"FaID.1038",-112.167334321,33.3633311727,"5036 W DOBBINS RD LAVEEN AZ 85339","candidate location"
"FaID.1039",-111.900184383,33.3707403682,"5700 S COUNTRY CLUB WAY TEMPE AZ 85283","candidate location"
"FaID.1040",-111.861418612,33.36581539,"2719 S REYES MESA AZ 85202","candidate location"
"FaID.1041",-112.140862697,33.6549984618,"3750 W UNION HILLS DR GLENDALE AZ 85308","candidate location"
"FaID.1042",-111.711839105,33.3100408879,"3675 E VEST AVE GILBERT AZ 85295","candidate location"
"FaID.1043",-111.714755643,33.3803366086,"5416 E BASELINE RD MESA AZ 85206","candidate location"
"FaID.1044",-112.334415912,33.6532422926,"18818 N 128TH AVE SUN CITY WEST AZ 85375","candidate location"
"FaID.1045",-111.964803725,33.7414802441,"5413 E DESERT VISTA TRL CAVE CREEK AZ 85331","candidate location"
"FaID.1046",-112.126288374,33.5099575033,"3100 W CAMELBACK RD PHOENIX AZ 85017","candidate location"
"FaID.1047",-112.418830687,33.4564007932,"16750 W GARFIELD ST GOODYEAR AZ 85338","candidate location"
"FaID.1048",-112.300133785,33.5927520666,"11129 W ARIZONA AVE YOUNGTOWN AZ 85363","candidate location"
"FaID.1049",-111.975503575,33.4843363296,"4910 E EARLL DR PHOENIX AZ 85018","candidate location"
"FaID.1050",-111.7909449,33.4132221409,"1844 E DANA AVE MESA AZ 85204","candidate location"
"FaID.1051",-111.703837348,33.2752702351,"4170 S RANCH HOUSE PKWY GILBERT AZ 85297","candidate location"
"FaID.1052",-111.973632804,33.3477645404,"10831 S 51ST ST PHOENIX AZ 85044","candidate location"
"FaID.1053",-112.114929752,33.582801555,"2532 W PEORIA AVE PHOENIX AZ 85029","candidate location"
"FaID.1054",-111.634875202,33.3965118294,"1010 S ELLSWORTH RD MESA AZ 85208","candidate location"
"FaID.1055",-112.117577311,33.5455621431,"2705 W ORANGEWOOD AVE PHOENIX AZ 85051","candidate location"
"FaID.1056",-111.933863643,33.3996487457,"2707 S COLLEGE AVE TEMPE AZ 85282","candidate location"
"FaID.1057",-112.2380249,33.5005243007,"4428 N 83RD AVE PHOENIX AZ 85037","candidate location"
"FaID.1058",-111.634886965,33.2446952307,"22350 S ELLSWORTH RD QUEEN CREEK AZ 85142","candidate location"
"FaID.1059",-111.908258977,33.4882274992,"3421 N HAYDEN RD SCOTTSDALE AZ 85251","candidate location"
"FaID.1060",-111.918005122,33.6217288728,"7515 E BUTHERUS DR SCOTTSDALE AZ 85260","candidate location"
"FaID.1061",-111.829574925,33.4180178845,"64 E 1ST ST MESA AZ 85201","candidate location"
"FaID.1062",-112.152039822,33.4880283162,"4312 W OSBORN RD PHOENIX AZ 85031","candidate location"
"FaID.1063",-112.262809687,33.6337988385,"9440 W HUTTON DR SUN CITY AZ 85351","candidate location"
"FaID.1064",-112.009741446,33.5109766236,"3330 E CAMELBACK RD PHOENIX AZ 85018","candidate location"
"FaID.1065",-112.099195175,33.466180924,"1826 W MCDOWELL RD PHOENIX AZ 85009","candidate location"
"FaID.1066",-111.634959585,33.2503105029,"21802 S ELLSWORTH RD QUEEN CREEK AZ 85142","candidate location"
"FaID.1067",-111.682643644,33.2199839619,"18550 E RIGGS RD QUEEN CREEK AZ 85142","candidate location"
"FaID.1068",-111.881405114,33.2183376764,"9330 E RIGGS RD SUN LAKES AZ 85248","candidate location"
"FaID.1069",-111.849432791,33.2246382612,"550 W CHAMPAGNE DR CHANDLER AZ 85248","candidate location"
"FaID.1070",-112.037893526,33.3884618719,"2011 E ST CATHERINE AVE PHOENIX AZ 85042","candidate location"
"FaID.1071",-111.841252268,33.4082145195,"424 W BROADWAY RD MESA AZ 85210","candidate location"
"FaID.1072",-112.061138259,33.4601119092,"1102 N 10TH ST PHOENIX AZ 85006","candidate location"
"FaID.1073",-112.091737832,33.4869911622,"3342 N 15TH AVE PHOENIX AZ 85015","candidate location"
"FaID.1074",-111.616483809,33.4237142353,"454 N CRISMON RD MESA AZ 85207","candidate location"
"FaID.1075",-111.989466126,33.6282860595,"4242 E WALTANN LN PHOENIX AZ 85032","candidate location"
"FaID.1076",-112.052498805,33.4319197088,"1606 S 14TH ST PHOENIX AZ 85034","candidate location"
"FaID.1077",-111.736778871,33.2912359623,"3301 S GREENFIELD RD GILBERT AZ 85297","candidate location"
"FaID.1078",-111.942856747,33.8349930678,"38443 N SCHOOL HOUSE RD CAVE CREEK AZ 85331","candidate location"
"FaID.1079",-112.000195105,33.6377168374,"16621 N 38TH ST PHOENIX AZ 85032","candidate location"
"FaID.1080",-112.181020978,33.5379693483,"6829 N 57TH AVE GLENDALE AZ 85301","candidate location"
"FaID.1081",-112.278232285,33.4723451014,"10142 W ENCANTO BLVD AVONDALE AZ 85392","candidate location"
"FaID.1082",-112.004106545,33.629190908,"15703 N 36TH ST PHOENIX AZ 85032","candidate location"
"FaID.1083",-111.804065131,33.4301690776,"807 N STAPLEY DR MESA AZ 85203","candidate location"
"FaID.1084",-112.077510263,33.5243525482,"250 W BETHANY HOME RD PHOENIX AZ 85013","candidate location"
"FaID.1085",-111.637478774,33.2117661003,"20637 E SAN TAN BLVD QUEEN CREEK AZ 85142","candidate location"
"FaID.1086",-112.048974158,33.3935425188,"1522 E SOUTHERN AVE PHOENIX AZ 85040","candidate location"
"FaID.1087",-111.823521912,33.2240121643,"24605 S MCQUEEN RD CHANDLER AZ 85249","candidate location"
"FaID.1088",-111.840028524,33.346702968,"101 E COMSTOCK DR CHANDLER AZ 85225","candidate location"
"FaID.1089",-111.919054903,33.3735144404,"5501 S LAKESHORE DR TEMPE AZ 85283","candidate location"
"FaID.1090",-112.291795933,33.50774344,"10709 W CAMELBACK RD PHOENIX AZ 85037","candidate location"
"FaID.1091",-112.472912235,33.4633745666,"1420 N 192ND AVE BUCKEYE AZ 85396","candidate location"
"FaID.1092",-111.983046921,33.6668007728,"4555 E MAYO BLVD PHOENIX AZ 85050","candidate location"
"FaID.1093",-111.800230141,33.2861796532,"2373 E LONGHORN PL CHANDLER AZ 85286","candidate location"
"FaID.1094",-112.06558748,33.4736867971,"2320 N 7TH ST PHOENIX AZ 85006","candidate location"
"FaID.1095",-112.427516214,33.3513100774,"10485 S ESTRELLA PKWY GOODYEAR AZ 85338","candidate location"
"FaID.1096",-112.288094065,33.6276647943,"15630 N DEL WEBB BLVD SUN CITY AZ 85351","candidate location"
"FaID.1097",-112.253419969,33.5666720005,"9000 W OLIVE AVE PEORIA AZ 85345","candidate location"
"FaID.1098",-112.345801415,33.4239741035,"1007 S 3RD ST AVONDALE AZ 85323","candidate location"
"FaID.1099",-112.19883,33.4725853592,"6445 W ENCANTO BLVD PHOENIX AZ 85035","candidate location"
"FaID.1100",-112.388364472,33.6210543487,"15034 N PARKVIEW PL SURPRISE AZ 85379","candidate location"
"FaID.1101",-112.065556194,33.52224691,"5808 N 7TH ST PHOENIX AZ 85014","candidate location"
"FaID.1102",-111.684977092,33.4294012615,"740 N POWER RD MESA AZ 85205","candidate location"
"FaID.1103",-111.920372367,33.6921877623,"22605 N 74TH ST SCOTTSDALE AZ 85255","candidate location"
"FaID.1104",-112.074126892,33.5337968133,"6630 N CENTRAL AVE PHOENIX AZ 85012","candidate location"
"FaID.1105",-111.771402712,33.4631857899,"2618 N LINDSAY RD MESA AZ 85213","candidate location"
"FaID.1106",-112.135710557,33.5141725211,"3535 W GEORGIA AVE PHOENIX AZ 85019","candidate location"
"FaID.1107",-112.35085276,33.6277239253,"15843 N 135TH DR SURPRISE AZ 85374","candidate location"
"FaID.1108",-112.102358922,33.548898192,"2012 W MORTEN AVE PHOENIX AZ 85021","candidate location"
"FaID.1109",-111.914435699,33.3641280838,"1610 E GUADALUPE RD TEMPE AZ 85283","candidate location"
"FaID.1110",-112.099408034,33.8482201583,"40004 N LIBERTY BELL WAY PHOENIX AZ 85086","candidate location"
"FaID.1111",-111.662226968,33.4233696421,"7830 E UNIVERSITY DR MESA AZ 85207","candidate location"
"FaID.1112",-112.173295977,33.6113550279,"5250 W THUNDERBIRD RD GLENDALE AZ 85306","candidate location"
"FaID.1113",-112.036877988,33.4071909124,"2108 E BROADWAY RD PHOENIX AZ 85040","candidate location"
"FaID.1114",-112.584774355,33.3685204623,"234 S 5TH ST BUCKEYE AZ 85326","candidate location"
"FaID.1115",-111.988724848,33.3267345957,"4411 E KNOX RD PHOENIX AZ 85044","candidate location"
"FaID.1116",-112.11948767,33.6195766016,"2828 W COUNTRY GABLES DR PHOENIX AZ 85053","candidate location"
"FaID.1117",-111.821298244,33.3200134702,"1115 E RAY RD CHANDLER AZ 85225","candidate location"
"FaID.1118",-112.247217276,33.5667936863,"8726 W OLIVE AVE PEORIA AZ 85345","candidate location"
"FaID.1119",-112.340433861,33.4364955012,"35 N DYSART RD AVONDALE AZ 85323","candidate location"
